Fecha,NumDia,NumDato,T2M,RH2M,WS10M,CLRSKY,Lluvia,WH
2022-01-22,30,1,14.95,45.19,2.7,4.55,0,172
2022-01-22,30,2,13.95,46.38,2.61,0,0,9
2022-01-22,30,3,13.69,45.31,2.32,0,0,0
2022-01-22,30,4,12.95,46.38,2.33,0,0,0
2022-01-22,30,5,11.4,51.19,2.74,0,0,0
2022-01-22,30,6,9.99,55.5,3.05,0,0,0
2022-01-22,30,7,9.23,58,3.15,0,0,0
2022-01-31,31,8,8.54,60.75,3.02,0,0,0
2022-01-31,31,9,8.17,62.44,2.77,0,0,0
2022-01-31,31,10,7.93,63.69,2.57,0,0,0
2022-01-31,31,11,7.62,64.88,2.53,0,0,0
2022-01-31,31,12,7.23,66.38,2.56,0,0,0
2022-01-31,31,13,6.88,68.12,2.65,0,0,0
2022-01-31,31,14,7.67,66.81,2.66,9.83,0,0
2022-01-31,31,15,12.39,48.75,3.56,101.73,0,268
2022-01-31,31,16,16.52,35.69,5.49,207.52,0,1673
2022-01-31,31,17,19.23,29.31,6.49,294.77,0,2072
2022-01-31,31,18,21.13,25.19,6.96,355.9,0,3604
2022-01-31,31,19,22.55,22.38,7.33,387.5,0,4295
2022-01-31,31,20,23.48,20.44,7.61,384.48,0,4510
2022-01-31,31,21,23.85,19.25,7.68,349,0,4170
2022-01-31,31,22,23.63,18.81,7.74,283.42,0,3241
2022-01-31,31,23,22.68,19.31,7.52,193.15,0,1955
2022-01-31,31,24,20.52,22.62,5.88,86.55,0,926
2022-01-31,31,25,15.57,35.44,3.77,5.08,0,202
2022-01-31,31,26,13.33,41.75,3.59,0,0,22
2022-01-31,31,27,12.06,44.88,3.57,0,0,0
2022-01-31,31,28,10.99,47.38,3.48,0,0,0
2022-01-31,31,29,9.92,50.25,3.27,0,0,0
2022-01-31,31,30,8.96,52.5,3.2,0,0,0
2022-01-31,31,31,8.13,54.12,3.18,0,0,0
2022-02-01,1,32,7.44,55.06,3.22,0,0,0
2022-02-01,1,33,6.8,55.75,3.15,0,0,0
2022-02-01,1,34,6.38,55.56,2.95,0,0,0
2022-02-01,1,35,6.23,54.44,2.61,0,0,0
2022-02-01,1,36,6.13,53.25,2.32,0,0,0
2022-02-01,1,37,5.87,52.94,2.19,0,0,0
2022-02-01,1,38,6.53,53.69,2.08,10.73,0,0
2022-02-01,1,39,11.31,37.88,2.44,106.15,0,268
2022-02-01,1,40,16.12,20.38,4.27,211.92,0,1764
2022-02-01,1,41,19.2,14.25,5.29,299.1,0,2586
2022-02-01,1,42,21.25,13.19,5.48,360.25,0,4184
2022-02-01,1,43,22.76,12.81,5.53,390.77,0,4351
2022-02-01,1,44,23.73,12.5,5.48,388.25,0,3887
2022-02-01,1,45,24.08,12.38,5.38,353.05,0,3836
2022-02-01,1,46,23.91,12.56,5.15,287.73,0,3252
2022-02-01,1,47,23.08,13.38,4.8,197.25,0,2186
2022-02-01,1,48,20.16,22.06,3.11,89.95,0,1018
2022-02-01,1,49,14.48,38.5,3.01,5.6,0,183
2022-02-01,1,50,13.08,40.31,3.1,0,0,18
2022-02-01,1,51,11.91,42.88,3.21,0,0,0
2022-02-01,1,52,10.71,46.31,3.28,0,0,0
2022-02-01,1,53,9.82,49.75,3.26,0,0,0
2022-02-01,1,54,9.01,54.38,3.18,0,0,0
2022-02-01,1,55,8.26,59.56,3.08,0,0,0
2022-02-02,2,56,7.6,64.81,2.95,0,0,0
2022-02-02,2,57,7.13,69.31,2.85,0,0,0
2022-02-02,2,58,6.69,73.19,2.72,0,0,0
2022-02-02,2,59,6.33,76.12,2.66,0,0,0
2022-02-02,2,60,6.01,78.69,2.63,0,0,0
2022-02-02,2,61,5.67,81.12,2.63,0,0,0
2022-02-02,2,62,6.76,77.25,2.49,11.2,0,0
2022-02-02,2,63,12.17,53.31,3.31,107.6,0,247
2022-02-02,2,64,16.74,33.44,4.62,213.7,0,1739
2022-02-02,2,65,19.85,25.19,5.41,300.98,0,2848
2022-02-02,2,66,22.05,21.75,5.59,362.08,0,3984
2022-02-02,2,67,23.72,19.94,5.63,392.08,0,4154
2022-02-02,2,68,24.85,18.81,5.6,389.45,0,3835
2022-02-02,2,69,25.34,18.31,5.5,354.27,0,4137
2022-02-02,2,70,25.23,18.5,5.35,288.62,0,3216
2022-02-02,2,71,24.42,19.62,5.08,197.92,0,2093
2022-02-02,2,72,21.8,26.81,3.53,90.33,0,943
2022-02-02,2,73,15.86,45.62,3.03,5.77,0,139
2022-02-02,2,74,14.29,48.94,3.21,0,0,16
2022-02-02,2,75,13.48,51.19,3.35,0,0,0
2022-02-02,2,76,12.88,53.75,3.57,0,0,0
2022-02-02,2,77,11.58,60.06,3.32,0,0,0
2022-02-02,2,78,10.55,66.25,3.27,0,0,0
2022-02-02,2,79,9.69,72.75,3.1,0,0,0
2022-02-03,3,80,8.91,79.31,2.81,0,0,0
2022-02-03,3,81,8.19,85.75,2.65,0,0,0
2022-02-03,3,82,7.57,91.69,2.55,0,0,0
2022-02-03,3,83,6.99,97.12,2.46,0,0,0
2022-02-03,3,84,6.46,100,2.42,0,0,0
2022-02-03,3,85,6,100,2.43,0,0,0
2022-02-03,3,86,7.37,98.12,2.54,10.92,0,0
2022-02-03,3,87,12.19,69.44,3.28,105.75,0,226
2022-02-03,3,88,16.9,41.44,4.4,211.88,0,1781
2022-02-03,3,89,19.77,32.06,4.87,299.5,0,2796
2022-02-03,3,90,21.82,26.75,5.08,360.73,0,3649
2022-02-03,3,91,23.35,23.31,5.24,392.45,0,3642
2022-02-03,3,92,24.34,21.19,5.32,389.62,0,1805
2022-02-03,3,93,24.73,20.38,5.36,353.88,0,2053
2022-02-03,3,94,24.57,20.38,5.51,287.42,0,2343
2022-02-03,3,95,23.78,21.31,5.49,194.17,0,1410
2022-02-03,3,96,21.6,25.94,4.23,87.02,0,126
2022-02-03,3,97,15.9,44.06,3.1,5.83,0,73
2022-02-03,3,98,14.26,47.69,3.13,0,0,6
2022-02-03,3,99,13.18,50.81,2.91,0,0,0
2022-02-03,3,100,12.24,54.12,2.57,0,0,0
2022-02-03,3,101,11.39,57.75,2.2,0,0,0
2022-02-03,3,102,10.84,59.62,2.07,0,0,0
2022-02-03,3,103,10.37,61.31,1.99,0,0,0
2022-02-04,4,104,10.01,62.81,1.88,0,0,0
2022-02-04,4,105,9.65,64.75,1.77,0,0,0
2022-02-04,4,106,9.45,66.06,1.65,0,0,0
2022-02-04,4,107,9.19,67.56,1.56,0,0,0
2022-02-04,4,108,8.73,70.19,1.62,0,0,0
2022-02-04,4,109,8.19,73.12,1.81,0,0,0
2022-02-04,4,110,8.66,73.31,1.84,10.1,0,0
2022-02-04,4,111,13.54,52.62,1.64,98.62,0,98
2022-02-04,4,112,18.06,32.88,1.25,203.08,0,831
2022-02-04,4,113,20.78,25.19,2.11,290.48,0,1097
2022-02-04,4,114,22.7,21.12,2.54,351.58,0,1577
2022-02-04,4,115,24.08,18.69,2.87,394.15,0,2558
2022-02-04,4,116,24.94,17.25,3.05,391.25,0,2483
2022-02-04,4,117,25.24,16.56,3.06,354.75,0,2414
2022-02-04,4,118,25.23,16,3.02,288.35,0,2521
2022-02-04,4,119,24.6,16.31,2.76,196.4,0,1630
2022-02-04,4,120,21.96,26.75,1.49,88.52,0,531
2022-02-04,4,121,16.96,39.5,1.96,6,0,123
2022-02-04,4,122,14.77,39.56,4.42,0,0,15
2022-02-04,4,123,10.76,51.12,6.74,0,0,0
2022-02-04,4,124,8.26,57.12,7.52,0,0,0
2022-02-04,4,125,6.13,63.38,7.21,0,0,0
2022-02-04,4,126,4.9,65.5,6.77,0,0,0
2022-02-04,4,127,4.19,65.06,6.55,0,0,0
2022-02-05,5,128,3.46,64.94,6.02,0,0,0
2022-02-05,5,129,2.83,64.75,5.45,0,0,0
2022-02-05,5,130,2.23,65.31,5.01,0,0,0
2022-02-05,5,131,1.73,66.31,4.81,0,0,0
2022-02-05,5,132,1.39,67.69,4.65,0,0,0
2022-02-05,5,133,1.13,69.81,4.42,0,0,0
2022-02-05,5,134,1.69,68.88,4.43,9.35,0,0
2022-02-05,5,135,5.35,57.31,4.1,91.75,0,27
2022-02-05,5,136,10.94,46.56,3.05,197.05,0,392
2022-02-05,5,137,16.26,35.12,1.4,287.15,0,897
2022-02-05,5,138,19.4,28.62,0.43,350.88,0,2385
2022-02-05,5,139,20.88,25.81,1.02,395.83,0,609
2022-02-05,5,140,21.63,24.25,1.82,393.3,0,1650
2022-02-05,5,141,22.42,22.62,2.36,357.5,0,1638
2022-02-05,5,142,22.78,21.56,2.44,291.15,0,2277
2022-02-05,5,143,22.25,21.81,2.49,199,0,1770
2022-02-05,5,144,20.05,30.19,1.84,90.2,0,926
2022-02-05,5,145,15.58,44.44,2.35,6.27,0,176
2022-02-05,5,146,13.26,47.88,2.85,0,0,11
2022-02-05,5,147,11.4,51.56,3.1,0,0,0
2022-02-05,5,148,9.93,55.06,2.9,0,0,0
2022-02-05,5,149,9.02,58.31,2.47,0,0,0
2022-02-05,5,150,8.69,61.31,2.2,0,0,0
2022-02-05,5,151,8.56,65.25,2.15,0,0,0
2022-02-06,6,152,8.49,69.38,2.21,0,0,0
2022-02-06,6,153,8.46,73.06,2.33,0,0,0
2022-02-06,6,154,8.3,77.75,2.45,0,0,0
2022-02-06,6,155,8.08,82.88,2.44,0,0,0
2022-02-06,6,156,7.95,87.12,2.33,0,0,0
2022-02-06,6,157,7.94,89.94,2.15,0,0,0
2022-02-06,6,158,9.04,85.94,1.78,10.12,0,0
2022-02-06,6,159,13.65,63.06,2.27,96.67,0,252
2022-02-06,6,160,17.3,47.75,3.41,200.88,0,1326
2022-02-06,6,161,19.56,40.44,3.23,289.83,0,536
2022-02-06,6,162,21.28,35.56,3.02,352.62,0,4
2022-02-06,6,163,22.51,32.19,2.9,395.52,0,12
2022-02-06,6,164,23.26,29.94,2.81,392.48,0,258
2022-02-06,6,165,23.51,28.69,2.78,356.83,0,2801
2022-02-06,6,166,23.33,28.25,2.75,290.67,0.01,2358
2022-02-06,6,167,22.62,28.81,2.65,198.95,0,1198
2022-02-06,6,168,20.87,34.44,2.22,90.85,0,487
2022-02-06,6,169,17.16,49.88,2.01,6.52,0,267
2022-02-06,6,170,16.38,49.94,1.93,0,0,15
2022-02-06,6,171,15.93,50,1.67,0,0,0
2022-02-06,6,172,14.76,52.94,1.73,0,0,0
2022-02-06,6,173,13.12,57.69,2.13,0,0,0
2022-02-06,6,174,12.14,60.5,2.48,0,0,0
2022-02-06,6,175,11.35,63.25,2.64,0,0,0
2022-02-07,7,176,10.78,65.38,2.59,0,0,0
2022-02-07,7,177,10.48,66.12,2.48,0,0,0
2022-02-07,7,178,10.31,66.12,2.3,0,0,0
2022-02-07,7,179,10.27,65.5,2.01,0,0,0
2022-02-07,7,180,10.23,64.31,1.48,0,0,0
2022-02-07,7,181,10.12,63.38,0.91,0,0,0
2022-02-07,7,182,10.48,62.75,0.78,10.98,0,0
2022-02-07,7,183,13.85,47.5,2.03,100.23,0,52
2022-02-07,7,184,17.1,37.69,2.51,202.92,0,243
2022-02-07,7,185,19.43,31.75,2.25,290.88,0,150
2022-02-07,7,186,21.15,28.12,2.23,352.65,0,21
2022-02-07,7,187,22.31,26.19,2.43,391.95,0.01,20
2022-02-07,7,188,22.9,25.38,2.66,388.08,0.02,218
2022-02-07,7,189,22.87,25.5,2.91,348.17,0.02,1975
2022-02-07,7,190,22.41,26.31,2.92,273.9,0.03,281
2022-02-07,7,191,21.28,28.62,2.63,171.92,0.02,1099
2022-02-07,7,192,19.15,35.12,2.34,67.33,0.01,749
2022-02-07,7,193,15.33,51.44,3.4,5.08,0.02,212
2022-02-07,7,194,12.83,60.38,5.36,0,0.02,5
2022-02-07,7,195,10.54,69.31,6.66,0,0.03,0
2022-02-07,7,196,8.64,75.62,6.77,0,0.03,0
2022-02-07,7,197,7.42,79,6.35,0,0.03,0
2022-02-07,7,198,6.72,80.12,5.92,0,0.02,0
2022-02-07,7,199,6.15,80.38,5.66,0,0.02,0
2022-02-08,8,200,5.65,81.19,5.36,0,0.01,0
2022-02-08,8,201,5.17,82.56,5.07,0,0.01,0
2022-02-08,8,202,4.68,84.25,4.86,0,0.01,0
2022-02-08,8,203,4.18,85.69,4.72,0,0.01,0
2022-02-08,8,204,3.7,86.5,4.57,0,0.01,0
2022-02-08,8,205,3.23,87.69,4.29,0,0.05,0
2022-02-08,8,206,3.44,86.31,4.31,10.08,0.05,0
2022-02-08,8,207,6.37,73.25,4.18,96.1,0.03,31
2022-02-08,8,208,10.63,57.81,3.18,203.77,0.01,154
2022-02-08,8,209,15.36,43.75,0.75,295.02,0,459
2022-02-08,8,210,18.7,34.25,2.32,359.27,0,779
2022-02-08,8,211,20.69,28.75,4.32,394.12,0.02,1145
2022-02-08,8,212,21.68,25.62,4.91,391.67,0.03,922
2022-02-08,8,213,22.09,23.44,5.02,355.75,0.03,0
2022-02-08,8,214,22.01,22,4.96,289,0.02,797
2022-02-08,8,215,21.25,22,4.69,196.8,0.01,759
2022-02-08,8,216,19.33,25.38,3.6,89.27,0,282
2022-02-08,8,217,14.22,44.44,2.56,6.73,0,48
2022-02-08,8,218,12.25,49.25,2.83,0,0,0
2022-02-08,8,219,10.73,53.94,2.9,0,0,0
2022-02-08,8,220,8.93,59.75,3.12,0,0,0
2022-02-08,8,221,7.55,65.69,2.94,0,0.01,0
2022-02-08,8,222,6.76,69.38,2.38,0,0,0
2022-02-08,8,223,6.4,71.19,1.91,0,0,0
2022-02-09,9,224,6.26,72.12,1.48,0,0,0
2022-02-09,9,225,6.2,72.62,1.15,0,0,0
2022-02-09,9,226,6.02,74.06,1.09,0,0,0
2022-02-09,9,227,5.7,76.81,1.12,0,0,0
2022-02-09,9,228,5.58,78.81,1.02,0,0.02,0
2022-02-09,9,229,5.52,80.25,0.95,0,0,0
2022-02-09,9,230,6.44,77.38,0.95,9.98,0,0
2022-02-09,9,231,10.55,57.75,0.62,92.65,0,0
2022-02-09,9,232,15.48,35.31,0.91,197.48,0,0
2022-02-09,9,233,18.19,29.06,1.49,287.73,0,0
2022-02-09,9,234,19.9,26,2.04,351.7,0,0
2022-02-09,9,235,21.13,23.62,2.61,399.67,0,0
2022-02-09,9,236,21.89,21.94,2.97,397.3,0,0
2022-02-09,9,237,22.1,21.19,3.19,361.45,0,0
2022-02-09,9,238,21.89,20.88,3.48,294.42,0,0
2022-02-09,9,239,21.12,21.31,3.61,202.5,0,0
2022-02-09,9,240,19.26,25.12,2.97,94.35,0,0
2022-02-09,9,241,14.3,43.88,2.37,7.42,0,0
2022-02-09,9,242,13.13,44.56,2.29,0,0,0
2022-02-09,9,243,13.01,42.62,1.89,0,0,0
2022-02-09,9,244,13.25,39.19,1.18,0,0,0
2022-02-09,9,245,12.86,40.25,0.55,0,0,0
2022-02-09,9,246,11.19,46.44,1.28,0,0,0
2022-02-09,9,247,9.45,53.81,2.11,0,0,0
2022-02-10,10,248,8.08,61.56,2.61,0,0,0
2022-02-10,10,249,7.24,68.88,2.88,0,0,0
2022-02-10,10,250,6.53,76.19,3.03,0,0,0
2022-02-10,10,251,5.96,82.12,2.99,0,0,0
2022-02-10,10,252,5.57,86.75,2.86,0,0,0
2022-02-10,10,253,5.46,89.75,2.69,0,0,0
2022-02-10,10,254,7.04,83.5,2.54,12.65,0,0
2022-02-10,10,255,11.59,61.62,3.38,108.17,0,0
2022-02-10,10,256,15.55,43.31,4.25,214.67,0,0
2022-02-10,10,257,18.11,36.12,3.99,303.23,0,0
2022-02-10,10,258,20.03,31.56,3.53,365.42,0,1343
2022-02-10,10,259,21.51,27.88,3.2,402.3,0,1272
2022-02-10,10,260,22.48,25.19,3.04,399,0,1907
2022-02-10,10,261,22.95,23.5,2.95,362.17,0,2342
2022-02-10,10,262,22.94,22.56,3.09,294.73,0,2297
2022-02-10,10,263,22.22,22.81,3.44,201.77,0,1209
2022-02-10,10,264,20.33,26.75,3.14,93.05,0,432
2022-02-10,10,265,15.62,44.5,2.22,7.4,0,75
2022-02-10,10,266,14.64,47.12,2.15,0,0,10
2022-02-10,10,267,14.1,49.62,2.36,0,0,0
2022-02-10,10,268,13.08,53.44,2.31,0,0,0
2022-02-10,10,269,11.89,57.69,2.4,0,0,0
2022-02-10,10,270,10.79,62.12,2.22,0,0,0
2022-02-10,10,271,9.68,66.12,2.22,0,0,0
2022-02-11,11,272,8.52,70.44,2.33,0,0,0
2022-02-11,11,273,7.82,73.31,2.27,0,0,0
2022-02-11,11,274,7.3,75.94,2.08,0,0,0
2022-02-11,11,275,6.86,78.31,1.94,0,0,0
2022-02-11,11,276,6.51,80.56,1.85,0,0,0
2022-02-11,11,277,6.19,83.06,1.8,0,0,0
2022-02-11,11,278,7.33,77.88,1.64,12.2,0,0
2022-02-11,11,279,11.71,56.88,1.9,105.3,0,319
2022-02-11,11,280,15.18,43.31,2.33,212.7,0,2007
2022-02-11,11,281,17.69,35.81,2.94,302.52,0,3258
2022-02-11,11,282,19.83,29.62,3.58,365.85,0,4234
2022-02-11,11,283,21.51,24.81,4.13,405.48,0,4324
2022-02-11,11,284,22.58,21.56,4.6,402.95,0,4679
2022-02-11,11,285,23.08,19.62,4.99,366.9,0,4211
2022-02-11,11,286,23.03,18.62,5.27,300.75,0,3529
2022-02-11,11,287,22.26,18.81,5.47,209.05,0,2444
2022-02-11,11,288,20.43,21.31,4.93,99.67,0,1135
2022-02-11,11,289,15.15,35.75,3.1,8.35,0,224
2022-02-11,11,290,13.58,38.88,3.19,0,0,30
2022-02-11,11,291,12.56,41.56,3.12,0,0,0
2022-02-11,11,292,10.95,47,2.88,0,0,0
2022-02-11,11,293,9.7,51.56,2.7,0,0,0
2022-02-11,11,294,8.74,54.56,2.75,0,0,0
2022-02-11,11,295,7.91,57,2.88,0,0,0
2022-02-12,12,296,7.29,59.12,2.95,0,0,0
2022-02-12,12,297,6.78,61.44,2.9,0,0,0
2022-02-12,12,298,6.26,64.12,2.63,0,0,0
2022-02-12,12,299,5.93,65.94,2.42,0,0,0
2022-02-12,12,300,5.85,66.25,2.13,0,0,0
2022-02-12,12,301,5.98,65.38,1.77,0,0,0
2022-02-12,12,302,7.32,61.94,1.33,15.05,0,0
2022-02-12,12,303,11.6,45.56,1.7,117.45,0,117
2022-02-12,12,304,15.03,34.69,2.37,225.23,0,545
2022-02-12,12,305,17.66,25.25,2.31,313.9,0,1100
2022-02-12,12,306,19.84,19.12,2.56,376.02,0,1409
2022-02-12,12,307,21.37,16.25,2.92,406.95,0,1072
2022-02-12,12,308,22.26,15.12,3.19,404.8,0,1818
2022-02-12,12,309,22.51,14.94,3.32,369.27,0,1935
2022-02-12,12,310,21.95,15.62,3.28,302.83,0,1924
2022-02-12,12,311,20.86,16.94,2.87,210.45,0,1177
2022-02-12,12,312,19.03,20.94,2.2,100.45,0,920
2022-02-12,12,313,14.56,39.69,2.16,8.55,0,251
2022-02-12,12,314,12.94,41.25,2.93,0,0,19
2022-02-12,12,315,12.33,45.81,4.42,0,0,0
2022-02-12,12,316,11.8,60.94,5.47,0,0,0
2022-02-12,12,317,11,79.81,5.57,0,0,0
2022-02-12,12,318,10.54,88.81,6,0,0,0
2022-02-12,12,319,9.99,89.62,6.16,0,0,0
2022-02-13,13,320,9.15,88.88,6.3,0,0,0
2022-02-13,13,321,8.2,87.12,6.41,0,0,0
2022-02-13,13,322,7.35,85.38,6.15,0,0,0
2022-02-13,13,323,6.74,84,5.94,0,0,0
2022-02-13,13,324,6.26,83.69,5.89,0,0,0
2022-02-13,13,325,5.8,84.06,5.76,0,0,0
2022-02-13,13,326,6.06,80.81,6.23,13.17,0,0
2022-02-13,13,327,8.43,67.5,7.44,109.48,0,247
2022-02-13,13,328,11.48,55,7.41,217.98,0,873
2022-02-13,13,329,14.24,46.06,6.77,308.08,0.01,69
2022-02-13,13,330,16.6,39.62,6,371.27,0,1
2022-02-13,13,331,18.33,35.62,5.39,404.77,0,1
2022-02-13,13,332,19.39,33.31,5.17,402.98,0,6
2022-02-13,13,333,19.51,33.19,5.43,367.02,0,16
2022-02-13,13,334,18.88,34.38,6.06,299.92,0,277
2022-02-13,13,335,17.56,36.75,6.93,206.62,0,243
2022-02-13,13,336,15.1,42,7.72,96.77,0,899
2022-02-13,13,337,11.45,51.69,7.47,8.27,0,400
2022-02-13,13,338,8.8,59.44,7.35,0,0,1
2022-02-13,13,339,7.44,62.38,6.9,0,0,0
2022-02-13,13,340,6.55,63.38,6.23,0,0,0
2022-02-13,13,341,5.98,63.56,5.8,0,0,0
2022-02-13,13,342,5.7,63.31,5.5,0,0,0
2022-02-13,13,343,5.65,63.25,5.22,0,0,0
2022-02-14,14,344,5.73,63.75,4.93,0,0,0
2022-02-14,14,345,5.82,64.69,4.63,0,0,0
2022-02-14,14,346,5.83,65.94,4.45,0,0,0
2022-02-14,14,347,5.88,66.69,4.44,0,0,0
2022-02-14,14,348,5.87,67.19,4.15,0,0,0
2022-02-14,14,349,5.69,68.12,3.68,0,0,0
2022-02-14,14,350,6.15,65.94,3.69,11.4,0,0
2022-02-14,14,351,9.19,55.38,3.7,94.67,0,101
2022-02-14,14,352,13.62,45.19,3.74,200.6,0,1130
2022-02-14,14,353,17.9,39.44,3.15,292.15,0,2521
2022-02-14,14,354,20.56,35,2.24,357.15,0.01,3878
2022-02-14,14,355,22.08,32.5,1.74,408.65,0.03,2784
2022-02-14,14,356,22.54,31.81,1.99,405.42,0.07,3031
2022-02-14,14,357,21.77,33.88,2.47,367.7,0.13,3049
2022-02-14,14,358,20.31,38.06,2.61,299.77,0.17,3243
2022-02-14,14,359,18.58,43.56,2.75,206.17,0.13,1433
2022-02-14,14,360,16.69,50.94,3.07,96.52,0.06,1409
